dataset_params.dim,dataset_params.n_samples,model.hidden_dims,model,seed,set,MSE,MAPE
10,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.8836718255729044,0.21428988129711432
10,1000,[160|160|160|160|160],effn_w5_d320,888,val,3.0120923416501,0.2260816291215
10,1000,[160|160|160|160|160],effn_w5_d320,888,test,2.865693083599,0.21695640234799995
10,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.9431531750055786,0.21648908724785712
7,5000,[80|80|80|80|80],effn_w5_d320,999,val,0.9821704614459512,0.13420987978524
7,5000,[80|80|80|80|80],effn_w5_d320,999,test,0.8425219616060893,0.12646645904126
7,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.3593117835646269,0.08520544039369286
7,5000,[80|80|80|80|80],effn_w5_d320,888,val,0.8678703587149365,0.12868962015958
7,5000,[80|80|80|80|80],effn_w5_d320,888,test,0.7481126998436356,0.118064848513686
7,5000,[80|80|80|80|80],effn_w5_d320,888,train,0.37394448386834217,0.08540787173059274
17,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.6677075195403166,0.176435700067
17,5000,[20|20|20|20|20],effn_w5_d320,999,test,3.07904122030472,0.1913951969896
17,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.8719762003346445,0.18236964580536857
17,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.6680091269180575,0.17645036206217798
17,5000,[20|20|20|20|20],effn_w5_d320,888,test,3.081400570787744,0.19139946308980002
17,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.8724696057542283,0.182375960679818
2,5000,[80|80|80|80|80],effn_w5_d320,999,val,0.13165540430360229,0.07585210985608
2,5000,[80|80|80|80|80],effn_w5_d320,999,test,0.1198289505174501,0.069464575220212
2,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.11481757820640158,0.06939226779958668
2,5000,[80|80|80|80|80],effn_w5_d320,888,val,0.1370523434756351,0.080895180476885
2,5000,[80|80|80|80|80],effn_w5_d320,888,test,0.12369600956739862,0.07383719665263
2,5000,[80|80|80|80|80],effn_w5_d320,888,train,0.11762691483769198,0.07263941598799714
13,1000,[320|320|320|320|320],effn_w5_d320,999,val,3.4573787028461997,0.22220875837
13,1000,[320|320|320|320|320],effn_w5_d320,999,test,3.174995439131999,0.20330911659500003
13,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.457940166734213,0.18479410273448574
13,1000,[320|320|320|320|320],effn_w5_d320,888,val,3.5405994266054406,0.22182088523500001
13,1000,[320|320|320|320|320],effn_w5_d320,888,test,3.03443057106247,0.1997556701837
13,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.84352394184245,0.19983622219657146
10,1000,[40|40|40|40|40],effn_w5_d320,999,val,3.0333839568299004,0.2263721536755
10,1000,[40|40|40|40|40],effn_w5_d320,999,test,2.8669272762022002,0.21698241945999996
10,1000,[40|40|40|40|40],effn_w5_d320,999,train,3.0011008752999118,0.21887802059114286
10,1000,[40|40|40|40|40],effn_w5_d320,888,val,3.02619886801738,0.2265825683865
10,1000,[40|40|40|40|40],effn_w5_d320,888,test,2.8755604185950006,0.21723072476199998
10,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.9880985965491633,0.2182922621578571
10,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.6682279065078585,0.20672990918225997
10,5000,[40|40|40|40|40],effn_w5_d320,999,test,2.8211664056435755,0.21014250627942
10,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.8682638183432223,0.21097428358084686
10,5000,[40|40|40|40|40],effn_w5_d320,888,val,2.6653827879037126,0.20679622872849998
10,5000,[40|40|40|40|40],effn_w5_d320,888,test,2.8187671728651256,0.2101225908166
10,5000,[40|40|40|40|40],effn_w5_d320,888,train,2.85655738442851,0.21042786667838484
16,5000,[160|160|160|160|160],effn_w5_d320,999,val,1.6896300592935414,0.14205007269404998
16,5000,[160|160|160|160|160],effn_w5_d320,999,test,1.5109708588731001,0.13400906922000003
16,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.11615883389109677,0.039396973489999425
16,5000,[160|160|160|160|160],effn_w5_d320,888,val,1.7698565968434035,0.14041416824602002
16,5000,[160|160|160|160|160],effn_w5_d320,888,test,1.6662711891628064,0.13834018898838002
16,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.11368485898978482,0.039234280230842855
5,1000,[320|320|320|320|320],effn_w5_d320,999,val,1.124050296478835,0.1791168548781
5,1000,[320|320|320|320|320],effn_w5_d320,999,test,0.9042649492809,0.155022345085
5,1000,[320|320|320|320|320],effn_w5_d320,999,train,0.5550515136957228,0.12168021009831428
5,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.53476027773275,0.2543082249355
5,1000,[320|320|320|320|320],effn_w5_d320,888,test,2.4108365554899995,0.2436366588000001
5,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.47892078310508,0.25237270608028567
11,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.330709528513129,0.19042060539785
11,1000,[160|160|160|160|160],effn_w5_d320,999,test,2.374268429452,0.19692810957699997
11,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.827738989932522,0.20808557850738574
11,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.3247010864469253,0.190179675195
11,1000,[160|160|160|160|160],effn_w5_d320,888,test,2.399147933832073,0.1979243154286
11,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.831615169313737,0.2083403221222857
14,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.2786590139486504,0.16975675810649998
14,1000,[160|160|160|160|160],effn_w5_d320,999,test,1.831199961769,0.152798364489
14,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.8454699625225763,0.19210925701587145
14,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.3319895637727,0.17152884905775
14,1000,[160|160|160|160|160],effn_w5_d320,888,test,1.8342914991550001,0.153398653257
14,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.924107519858934,0.19562921130718572
20,5000,[160|160|160|160|160],effn_w5_d320,999,val,2.768878864973849,0.17049662862367398
20,5000,[160|160|160|160|160],effn_w5_d320,999,test,2.958065841428195,0.179675377906
20,5000,[160|160|160|160|160],effn_w5_d320,999,train,2.7052973563958282,0.16918182176903657
20,5000,[160|160|160|160|160],effn_w5_d320,888,val,2.727972093119474,0.170040989594293
20,5000,[160|160|160|160|160],effn_w5_d320,888,test,2.8722347203182808,0.17810071558521398
20,5000,[160|160|160|160|160],effn_w5_d320,888,train,2.417511421812014,0.16005039511046287
2,1000,[320|320|320|320|320],effn_w5_d320,999,val,0.29303899056263744,0.12980092466100002
2,1000,[320|320|320|320|320],effn_w5_d320,999,test,0.12135513145805002,0.1017445947413
2,1000,[320|320|320|320|320],effn_w5_d320,999,train,0.18484599770489174,0.11614087560024428
2,1000,[320|320|320|320|320],effn_w5_d320,888,val,0.2913731582259987,0.13283449049405
2,1000,[320|320|320|320|320],effn_w5_d320,888,test,0.12073731395165,0.10713624942700001
2,1000,[320|320|320|320|320],effn_w5_d320,888,train,0.1930183720944213,0.12141271200507142
1,1000,[320|320|320|320|320],effn_w5_d320,999,val,0.10822016237993524,0.18762514085700002
1,1000,[320|320|320|320|320],effn_w5_d320,999,test,0.08555774211207,0.17749513968
1,1000,[320|320|320|320|320],effn_w5_d320,999,train,0.0944809875124881,0.16499956326204285
1,1000,[320|320|320|320|320],effn_w5_d320,888,val,0.1168961163584,0.2090978519595
1,1000,[320|320|320|320|320],effn_w5_d320,888,test,0.094046790514366,0.19975869112400002
1,1000,[320|320|320|320|320],effn_w5_d320,888,train,0.10743867454133883,0.18769103100478574
5,5000,[80|80|80|80|80],effn_w5_d320,999,val,0.6245414879169248,0.12393026712465999
5,5000,[80|80|80|80|80],effn_w5_d320,999,test,0.6653743466959613,0.12118480476312
5,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.3196531684313922,0.0906445090108185
5,5000,[80|80|80|80|80],effn_w5_d320,888,val,0.6351763624532963,0.124096224991694
5,5000,[80|80|80|80|80],effn_w5_d320,888,test,0.7084361893275234,0.123905411945452
5,5000,[80|80|80|80|80],effn_w5_d320,888,train,0.32064269122143735,0.09003926740987057
8,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.597544051891858,0.2241176680048
8,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.621132712002092,0.22948527712008002
8,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.123341522310362,0.20162144944847143
8,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.910237848134035,0.23139791138297
8,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.9483111458994036,0.23731616533174
8,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.9081877404583336,0.2332024718990469
8,5000,[80|80|80|80|80],effn_w5_d320,999,val,0.9830494067225948,0.12268104139179001
8,5000,[80|80|80|80|80],effn_w5_d320,999,test,0.9730134935756669,0.128193980908612
8,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.3349555650650769,0.079632564973476
8,5000,[80|80|80|80|80],effn_w5_d320,888,val,0.978521281272873,0.12707761250848001
8,5000,[80|80|80|80|80],effn_w5_d320,888,test,1.1142795990490102,0.13632318743548
8,5000,[80|80|80|80|80],effn_w5_d320,888,train,0.3869352651571404,0.08513980909208663
5,1000,[160|160|160|160|160],effn_w5_d320,999,val,1.73487662859793,0.2256848028695
5,1000,[160|160|160|160|160],effn_w5_d320,999,test,1.63782030410355,0.21268618747
5,1000,[160|160|160|160|160],effn_w5_d320,999,train,1.327947514117817,0.18853206419192142
5,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.5459517943701497,0.253613178387
5,1000,[160|160|160|160|160],effn_w5_d320,888,test,2.48799720719765,0.24941106423000003
5,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.5068227455688596,0.25369602681957143
10,5000,[80|80|80|80|80],effn_w5_d320,999,val,1.218468050263967,0.13654118844276003
10,5000,[80|80|80|80|80],effn_w5_d320,999,test,1.2413443924415273,0.13595666525813999
10,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.41283981807059983,0.08082565304268
10,5000,[80|80|80|80|80],effn_w5_d320,888,val,2.09008089944651,0.18652361868125
10,5000,[80|80|80|80|80],effn_w5_d320,888,test,2.1333407787433862,0.1836223503225128
10,5000,[80|80|80|80|80],effn_w5_d320,888,train,1.6580099204346184,0.16062033434856285
19,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.864502180151553,0.1771713327491
19,5000,[40|40|40|40|40],effn_w5_d320,999,test,2.9307031484199997,0.1803722427214
19,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.8738861883592093,0.17682604738893143
19,5000,[40|40|40|40|40],effn_w5_d320,888,val,2.8696297320129363,0.17724573238366997
19,5000,[40|40|40|40|40],effn_w5_d320,888,test,2.9360840287997263,0.18054144253371998
19,5000,[40|40|40|40|40],effn_w5_d320,888,train,2.877269149683089,0.17692042111836856
4,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.7542598222698897,0.2956705732225
4,1000,[40|40|40|40|40],effn_w5_d320,999,test,3.4815701154179006,0.3272893527460001
4,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.775047256303064,0.29448963172584286
4,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.7664046351705,0.2958396091065
4,1000,[40|40|40|40|40],effn_w5_d320,888,test,3.4990927503704,0.32865134211
4,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.7911097600521417,0.29577402798499997
3,1000,[320|320|320|320|320],effn_w5_d320,999,val,0.4653935412441605,0.13027608484085
3,1000,[320|320|320|320|320],effn_w5_d320,999,test,0.5574980421795399,0.172654124955
3,1000,[320|320|320|320|320],effn_w5_d320,999,train,0.23151171899006073,0.10377683683227713
3,1000,[320|320|320|320|320],effn_w5_d320,888,val,0.4737818922927499,0.1343407998105
3,1000,[320|320|320|320|320],effn_w5_d320,888,test,0.5999879356532,0.185448366755
3,1000,[320|320|320|320|320],effn_w5_d320,888,train,0.22903084624096656,0.10425869298248573
6,1000,[320|320|320|320|320],effn_w5_d320,999,val,1.4676656678707503,0.194424343082
6,1000,[320|320|320|320|320],effn_w5_d320,999,test,1.4567300383890998,0.18857558690000004
6,1000,[320|320|320|320|320],effn_w5_d320,999,train,0.6808625188961708,0.12740453486554285
6,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.34260517156615,0.23828967363200002
6,1000,[320|320|320|320|320],effn_w5_d320,888,test,2.6181840672009997,0.25024853587199997
6,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.083214877443396,0.21804898270207146
11,5000,[160|160|160|160|160],effn_w5_d320,999,val,1.1182492266770323,0.124051731582613
11,5000,[160|160|160|160|160],effn_w5_d320,999,test,1.080025818772879,0.1140996777551
11,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.1331938792923621,0.046479491225564565
11,5000,[160|160|160|160|160],effn_w5_d320,888,val,1.1997036682621989,0.12705651909316001
11,5000,[160|160|160|160|160],effn_w5_d320,888,test,1.235480757343251,0.12698853600578
11,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.1475511791693256,0.04860116416619229
6,5000,[40|40|40|40|40],effn_w5_d320,999,val,1.0212417081584695,0.14699836009656
6,5000,[40|40|40|40|40],effn_w5_d320,999,test,1.05513882640163,0.1508565898644
6,5000,[40|40|40|40|40],effn_w5_d320,999,train,0.5592177224986756,0.11237320819329856
6,5000,[40|40|40|40|40],effn_w5_d320,888,val,1.0248822954607006,0.14731825771915003
6,5000,[40|40|40|40|40],effn_w5_d320,888,test,0.998866611004214,0.14582024163694002
6,5000,[40|40|40|40|40],effn_w5_d320,888,train,0.5909124637294433,0.1148061716773877
19,5000,[80|80|80|80|80],effn_w5_d320,999,val,2.834688212835127,0.17462626166285
19,5000,[80|80|80|80|80],effn_w5_d320,999,test,2.8400168371197796,0.17839997169000002
19,5000,[80|80|80|80|80],effn_w5_d320,999,train,1.8401739823359966,0.14186100004195715
19,5000,[80|80|80|80|80],effn_w5_d320,888,val,2.8649643377655774,0.17711367886655
19,5000,[80|80|80|80|80],effn_w5_d320,888,test,2.93229040354471,0.1802750946752
19,5000,[80|80|80|80|80],effn_w5_d320,888,train,2.8650324308321693,0.1765528753641294
9,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.8613148613645348,0.11399553509852
9,5000,[320|320|320|320|320],effn_w5_d320,999,test,0.7656994248989224,0.1048779771124
9,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.08402302047463517,0.03873837480883829
9,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.8423396559203158,0.11165450046188999
9,5000,[320|320|320|320|320],effn_w5_d320,888,test,0.845442322917423,0.11101165261792
9,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.08201641131901764,0.03889524359356371
16,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.5748733711314498,0.1751475262095
16,1000,[320|320|320|320|320],effn_w5_d320,999,test,2.6091495424574007,0.18345447049000005
16,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.5998185241569853,0.17741467456585713
16,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.5754247250584,0.17493181977600003
16,1000,[320|320|320|320|320],effn_w5_d320,888,test,2.61783480834989,0.18372488219299998
16,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.6081873662196675,0.177759470501
1,5000,[80|80|80|80|80],effn_w5_d320,999,val,0.015066812716531942,0.0626493275654574
1,5000,[80|80|80|80|80],effn_w5_d320,999,test,0.011033506059158912,0.05871927133619401
1,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.012561106445662149,0.058861473290501995
1,5000,[80|80|80|80|80],effn_w5_d320,888,val,0.016102365980265886,0.068405723250566
1,5000,[80|80|80|80|80],effn_w5_d320,888,test,0.014451679714214398,0.0674023036452
1,5000,[80|80|80|80|80],effn_w5_d320,888,train,0.015132336445765214,0.06521141907919172
15,1000,[40|40|40|40|40],effn_w5_d320,999,val,3.415929205797895,0.20201066386595
15,1000,[40|40|40|40|40],effn_w5_d320,999,test,2.477869121366,0.18042018416999997
15,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.6051152253441257,0.18445790055692857
15,1000,[40|40|40|40|40],effn_w5_d320,888,val,3.4183420519671848,0.2020653247944
15,1000,[40|40|40|40|40],effn_w5_d320,888,test,2.488520050344,0.18090655938500003
15,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.607727269663733,0.18460994985657145
17,5000,[80|80|80|80|80],effn_w5_d320,999,val,2.6661296819453155,0.17799619317664
17,5000,[80|80|80|80|80],effn_w5_d320,999,test,3.0082976672379154,0.19084168231628001
17,5000,[80|80|80|80|80],effn_w5_d320,999,train,1.9991394346535287,0.15381024862992285
17,5000,[80|80|80|80|80],effn_w5_d320,888,val,2.6660014642796974,0.176318367846505
17,5000,[80|80|80|80|80],effn_w5_d320,888,test,3.0722881998778204,0.19105168010892
17,5000,[80|80|80|80|80],effn_w5_d320,888,train,2.862685722231158,0.18213165405317713
10,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.6708097960184167,0.20681900195808
10,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.828184945212628,0.21032009129398
10,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.869558481216488,0.21105542346921372
10,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.666766059107511,0.20679182927070003
10,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.82574997580649,0.2103588446524
10,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.860988605792893,0.21056761713887143
2,5000,[40|40|40|40|40],effn_w5_d320,999,val,0.1978886774625087,0.11634880041172
2,5000,[40|40|40|40|40],effn_w5_d320,999,test,0.1763620916317076,0.1016707119344
2,5000,[40|40|40|40|40],effn_w5_d320,999,train,0.17732106792080138,0.10457193355438475
2,5000,[40|40|40|40|40],effn_w5_d320,888,val,0.18370149613278508,0.10586762382858
2,5000,[40|40|40|40|40],effn_w5_d320,888,test,0.16607619066436677,0.09415058655954
2,5000,[40|40|40|40|40],effn_w5_d320,888,train,0.1690221431992895,0.09632464425318144
7,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.6805177382668541,0.109646317798044
7,5000,[320|320|320|320|320],effn_w5_d320,999,test,0.6054053687474532,0.10622012679146
7,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.13044479840850218,0.05134189098204315
7,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.6796785580569517,0.10892507397670001
7,5000,[320|320|320|320|320],effn_w5_d320,888,test,0.5944955112428212,0.103572619307254
7,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.12793056666322625,0.04962175559321314
1,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.007677896587001073,0.046604959881279
1,5000,[320|320|320|320|320],effn_w5_d320,999,test,0.005600174939888593,0.041079113713870595
1,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.006328743147844405,0.04262351780376228
1,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.011184195063113371,0.053694507272376
1,5000,[320|320|320|320|320],effn_w5_d320,888,test,0.006974751220096721,0.049394775313719996
1,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.009074190882878615,0.05031291475804314
10,1000,[20|20|20|20|20],effn_w5_d320,999,val,3.0367516117585,0.2267541881325
10,1000,[20|20|20|20|20],effn_w5_d320,999,test,2.8715683287037,0.217019383035
10,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.9980029367563414,0.21869925273585714
10,1000,[20|20|20|20|20],effn_w5_d320,888,val,3.0326369479995003,0.22620290914000002
10,1000,[20|20|20|20|20],effn_w5_d320,888,test,2.888114938703641,0.217750769637
10,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.9942034982994614,0.21847643293671426
3,1000,[40|40|40|40|40],effn_w5_d320,999,val,3.28551587936501,0.36042239983343505
3,1000,[40|40|40|40|40],effn_w5_d320,999,test,3.3147771871460003,0.3807568632
3,1000,[40|40|40|40|40],effn_w5_d320,999,train,3.1959102023426156,0.35929694955028
3,1000,[40|40|40|40|40],effn_w5_d320,888,val,3.296123898241417,0.36102994449264997
3,1000,[40|40|40|40|40],effn_w5_d320,888,test,3.333520105927,0.38215149696000006
3,1000,[40|40|40|40|40],effn_w5_d320,888,train,3.2039487763310706,0.36015141664963574
3,5000,[20|20|20|20|20],effn_w5_d320,999,val,0.510751346444261,0.14363855116629998
3,5000,[20|20|20|20|20],effn_w5_d320,999,test,0.5337043625756593,0.13734389125804
3,5000,[20|20|20|20|20],effn_w5_d320,999,train,0.3909838386586303,0.13015703250299715
3,5000,[20|20|20|20|20],effn_w5_d320,888,val,0.542269009798385,0.14492298950896
3,5000,[20|20|20|20|20],effn_w5_d320,888,test,0.5850902088652296,0.14336896516579997
3,5000,[20|20|20|20|20],effn_w5_d320,888,train,0.3902295045776555,0.12757495570869057
15,5000,[320|320|320|320|320],effn_w5_d320,999,val,1.3284502367763673,0.12269782275202
15,5000,[320|320|320|320|320],effn_w5_d320,999,test,1.1873870145565233,0.11892049473836
15,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.019110467693394334,0.016249993300963998
15,5000,[320|320|320|320|320],effn_w5_d320,888,val,1.3568568905969614,0.122036478794615
15,5000,[320|320|320|320|320],effn_w5_d320,888,test,1.295415039170312,0.12127126749934
15,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.015675666761740113,0.014698125024700458
18,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.9232438896875914,0.18109852982413502
18,5000,[40|40|40|40|40],effn_w5_d320,999,test,2.7317196499320144,0.17492284648352
18,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.7902254124386565,0.17854425139435373
18,5000,[40|40|40|40|40],effn_w5_d320,888,val,2.925119952594836,0.1812200931837
18,5000,[40|40|40|40|40],effn_w5_d320,888,test,2.7266418390467404,0.17477571660972
18,5000,[40|40|40|40|40],effn_w5_d320,888,train,2.789112870970821,0.17853510782290372
12,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.7820441149195,0.20118063808949999
12,1000,[40|40|40|40|40],effn_w5_d320,999,test,2.8519399899230007,0.206564288722
12,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.83184137486174,0.19512004778989997
12,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.7781581171126004,0.201012735466
12,1000,[40|40|40|40|40],effn_w5_d320,888,test,2.862093675353,0.207128829354
12,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.8298640504485704,0.19488093076704285
2,1000,[40|40|40|40|40],effn_w5_d320,999,val,1.1678816396426501,0.287058690194
2,1000,[40|40|40|40|40],effn_w5_d320,999,test,0.7018808085006001,0.239508027075
2,1000,[40|40|40|40|40],effn_w5_d320,999,train,1.201407842763662,0.30477353382567146
2,1000,[40|40|40|40|40],effn_w5_d320,888,val,1.32851512531475,0.30651876164549996
2,1000,[40|40|40|40|40],effn_w5_d320,888,test,0.8233442956484202,0.25371832063599997
2,1000,[40|40|40|40|40],effn_w5_d320,888,train,1.329843107029178,0.31437152817877145
19,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.5471065950781,0.16659921557850002
19,1000,[40|40|40|40|40],effn_w5_d320,999,test,3.125317633893301,0.19133997049700002
19,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.384620721277284,0.16626533745205713
19,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.54828316165253,0.1666562555825
19,1000,[40|40|40|40|40],effn_w5_d320,888,test,3.129496405363514,0.19155621965349998
19,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.38727885879626,0.1664386614385
17,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.90511065464015,0.18302446062450003
17,1000,[20|20|20|20|20],effn_w5_d320,999,test,2.8705490363669997,0.18207943972700005
17,1000,[20|20|20|20|20],effn_w5_d320,999,train,3.001133349506906,0.18793119701325717
17,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.9050644037143,0.18285927489000003
17,1000,[20|20|20|20|20],effn_w5_d320,888,test,2.885483982839,0.182858642748
17,1000,[20|20|20|20|20],effn_w5_d320,888,train,3.006654035804556,0.18803209380219998
20,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.631923937294785,0.1640562946365
20,1000,[40|40|40|40|40],effn_w5_d320,999,test,2.975765233377,0.18757409359
20,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.8847799174944186,0.17408063946485713
20,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.63081747534476,0.1640631345808
20,1000,[40|40|40|40|40],effn_w5_d320,888,test,2.96922091019,0.18736052416000004
20,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.8852556612613185,0.1741257265827143
10,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.97773928701175,0.22547980774350002
10,1000,[320|320|320|320|320],effn_w5_d320,999,test,2.8182481719017995,0.21524592559199998
10,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.8835659478897977,0.21420310559497854
10,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.7383888542773347,0.21754843627124998
10,1000,[320|320|320|320|320],effn_w5_d320,888,test,2.5324870427539996,0.205106096069
10,1000,[320|320|320|320|320],effn_w5_d320,888,train,1.989069534373431,0.17979289310666285
17,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.9038672887015,0.18277167613385
17,1000,[40|40|40|40|40],effn_w5_d320,999,test,2.8791887110310004,0.18250543791399998
17,1000,[40|40|40|40|40],effn_w5_d320,999,train,3.0055331759691426,0.1879686019311857
17,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.9043329867707994,0.18278864956500002
17,1000,[40|40|40|40|40],effn_w5_d320,888,test,2.882603209935,0.182488480392
17,1000,[40|40|40|40|40],effn_w5_d320,888,train,3.0063466506327763,0.18800391650944284
9,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.68164869477335,0.215024964186
9,1000,[40|40|40|40|40],effn_w5_d320,999,test,3.33580581923985,0.23825909197670003
9,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.8942604905649953,0.2238291532908857
9,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.6717075487042967,0.21432967780190001
9,1000,[40|40|40|40|40],effn_w5_d320,888,test,3.3347480708199995,0.23844088228799992
9,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.885401253921797,0.22343632198689997
13,1000,[40|40|40|40|40],effn_w5_d320,999,val,3.5449148430535002,0.22181489523900005
13,1000,[40|40|40|40|40],effn_w5_d320,999,test,3.04170814026342,0.2004340682999999
13,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.8936582913249373,0.2015695402637857
13,1000,[40|40|40|40|40],effn_w5_d320,888,val,3.562909336938,0.22243760401999998
13,1000,[40|40|40|40|40],effn_w5_d320,888,test,3.04121429427342,0.20064337051000003
13,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.9013405542233137,0.20195410572452863
14,5000,[160|160|160|160|160],effn_w5_d320,999,val,1.5442767829214799,0.13297160111798
14,5000,[160|160|160|160|160],effn_w5_d320,999,test,1.52218389477298,0.1351364940386
14,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.11975432236094509,0.04105169016674103
14,5000,[160|160|160|160|160],effn_w5_d320,888,val,1.6089911450033538,0.1411829765155
14,5000,[160|160|160|160|160],effn_w5_d320,888,test,1.555457243965692,0.14429496501612
14,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.17088387524163526,0.04888794374652228
16,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.5817728063168954,0.1755949758553
16,1000,[40|40|40|40|40],effn_w5_d320,999,test,2.6271231359381,0.184080641064
16,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.645264751351086,0.1791011667097143
16,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.588317314042,0.17586725314649995
